0	0.0375657 	-0.00170152 	-0.0284831 	4.31391e-06 	-0.00180521 	8.30314e-05 	
0.005	0.185079 	-0.00838305 	-0.140331 	2.12538e-05 	-0.00889393 	0.00040908 	
0.01	0.321796 	-0.0145756 	-0.243993 	3.69539e-05 	-0.0154638 	0.000711265 	
0.015	0.448506 	-0.0203148 	-0.340067 	5.15049e-05 	-0.0215529 	0.000991334 	
0.02	0.565942 	-0.0256341 	-0.42911 	6.49904e-05 	-0.0271963 	0.0012509 	
0.025	0.674784 	-0.030564 	-0.511636 	7.74867e-05 	-0.0324266 	0.00149147 	
0.03	0.77566 	-0.0351331 	-0.588121 	8.90656e-05 	-0.0372742 	0.00171443 	
0.035	0.869153 	-0.0393677 	-0.659007 	9.97939e-05 	-0.0417671 	0.00192107 	
0.04	0.955805 	-0.0432925 	-0.724705 	0.000109733 	-0.0459311 	0.00211258 	
0.045	1.03611 	-0.04693 	-0.785594 	0.00011894 	-0.0497904 	0.00229006 	
0.05	1.11055 	-0.0503013 	-0.842025 	0.000127469 	-0.0533674 	0.00245456 	
0.055	1.17953 	-0.0534259 	-0.894326 	0.000135367 	-0.0566825 	0.002607 	
0.06	1.24347 	-0.0563218 	-0.942797 	0.00014268 	-0.0597552 	0.00274828 	
0.065	1.30273 	-0.0590058 	-0.98772 	0.000149451 	-0.062603 	0.00287922 	
0.07	1.35765 	-0.0614933 	-1.02935 	0.000155718 	-0.0652424 	0.00300056 	
0.075	1.40856 	-0.0637989 	-1.06794 	0.000161518 	-0.0676888 	0.00311301 	
0.08	1.45574 	-0.0659357 	-1.1037 	0.000166884 	-0.0699562 	0.00321722 	
0.085	1.49947 	-0.0679161 	-1.13684 	0.000171847 	-0.0720578 	0.00331379 	
0.09	1.54 	-0.0697516 	-1.16755 	0.000176436 	-0.0740057 	0.00340328 	
0.095	1.57757 	-0.0714528 	-1.19602 	0.000180677 	-0.0758111 	0.00348621 	
0.1	1.61238 	-0.0730296 	-1.22239 	0.000184596 	-0.0774845 	0.00356306 	
0.105	1.64466 	-0.0744909 	-1.24684 	0.000188215 	-0.0790356 	0.00363427 	
0.11	1.67457 	-0.0758454 	-1.2695 	0.000191556 	-0.0804733 	0.00370025 	
0.115	1.70229 	-0.0771007 	-1.29049 	0.000194637 	-0.081806 	0.00376139 	
0.12	1.72799 	-0.0782643 	-1.30995 	0.000197478 	-0.0830412 	0.00381803 	
0.125	1.75181 	-0.0793427 	-1.32797 	0.000200095 	-0.0841862 	0.00387052 	
0.13	1.77389 	-0.0803422 	-1.34468 	0.000202503 	-0.0852476 	0.00391914 	
0.135	1.79436 	-0.0812686 	-1.36016 	0.000204718 	-0.0862315 	0.00396419 	
